name,timestamp,value,device,endpoint,id,image,instance,job,major,metrics_path,minor,name,namespace,node,operation,pod,service
container_blkio_device_usage_total,"[1650030636.301, '27962368']","[1650030666.301, '28883968']","[1650030696.301, '29367296']","[1650030726.301, '29547520']","[1650030756.301, '29834240']","[1650030786.301, '30125056']","[1650030816.301, '30542848']","[1650030846.301, '30706688']","[1650030876.301, '30772224']","[1650030906.301, '31026176']","[1650030936.301, '31026176']","[1650030966.301, '31206400']","[1650030996.301, '31370240']","[1650031026.301, '31611904']",/dev/sda,https-metrics,/kubepods/burstable,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,,fv-az241-934,Total,,kubelet
container_blkio_device_usage_total,"[1650030636.301, '18157568']","[1650030666.301, '18157568']","[1650030696.301, '18157568']","[1650030726.301, '18264064']","[1650030756.301, '18264064']","[1650030786.301, '18317312']","[1650030816.301, '18378752']","[1650030846.301, '18432000']","[1650030876.301, '18432000']","[1650030906.301, '18538496']","[1650030936.301, '18538496']","[1650030966.301, '18644992']","[1650030996.301, '18653184']","[1650031026.301, '18706432']",/dev/sda,https-metrics,/kubepods/burstable,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,,fv-az241-934,Write,,kubelet
container_blkio_device_usage_total,"[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",/dev/sda,https-metrics,/kubepods/burstable/pod04217a19-5a94-466c-bca4-fb65ef254a5b,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Async,prometheus-adapter-8587b9cf9b-zbdnb,kubelet
container_blkio_device_usage_total,"[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",/dev/sda,https-metrics,/kubepods/burstable/pod04217a19-5a94-466c-bca4-fb65ef254a5b,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Discard,prometheus-adapter-8587b9cf9b-zbdnb,kubelet
container_blkio_device_usage_total,"[1650030876.301, '4096']","[1650030906.301, '4096']","[1650030936.301, '4096']","[1650030966.301, '4096']","[1650030996.301, '4096']","[1650031026.301, '4096']",/dev/sda,https-metrics,/kubepods/burstable/pod04217a19-5a94-466c-bca4-fb65ef254a5b,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Read,prometheus-adapter-8587b9cf9b-zbdnb,kubelet
container_blkio_device_usage_total,"[1650030876.301, '4096']","[1650030906.301, '4096']","[1650030936.301, '4096']","[1650030966.301, '4096']","[1650030996.301, '4096']","[1650031026.301, '4096']",/dev/sda,https-metrics,/kubepods/burstable/pod04217a19-5a94-466c-bca4-fb65ef254a5b,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Sync,prometheus-adapter-8587b9cf9b-zbdnb,kubelet
container_blkio_device_usage_total,"[1650030876.301, '4096']","[1650030906.301, '4096']","[1650030936.301, '4096']","[1650030966.301, '4096']","[1650030996.301, '4096']","[1650031026.301, '4096']",/dev/sda,https-metrics,/kubepods/burstable/pod04217a19-5a94-466c-bca4-fb65ef254a5b,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Total,prometheus-adapter-8587b9cf9b-zbdnb,kubelet
container_blkio_device_usage_total,"[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",/dev/sda,https-metrics,/kubepods/burstable/pod04217a19-5a94-466c-bca4-fb65ef254a5b,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Write,prometheus-adapter-8587b9cf9b-zbdnb,kubelet
container_blkio_device_usage_total,"[1650030636.301, '4096']","[1650030666.301, '4096']","[1650030696.301, '4096']","[1650030726.301, '4096']","[1650030756.301, '4096']","[1650030786.301, '4096']","[1650030816.301, '8192']","[1650030846.301, '8192']","[1650030876.301, '8192']","[1650030906.301, '8192']","[1650030936.301, '8192']","[1650030966.301, '8192']","[1650030996.301, '12288']","[1650031026.301, '12288']",/dev/sda,https-metrics,/kubepods/burstable/pod0b10b410-d8ae-4095-b729-572899363744,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Async,prometheus-service-prometheus-0,kubelet
container_blkio_device_usage_total,"[1650030636.301, '0']","[1650030666.301, '0']","[1650030696.301, '0']","[1650030726.301, '0']","[1650030756.301, '0']","[1650030786.301, '0']","[1650030816.301, '0']","[1650030846.301, '0']","[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",/dev/sda,https-metrics,/kubepods/burstable/pod0b10b410-d8ae-4095-b729-572899363744,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Discard,prometheus-service-prometheus-0,kubelet
container_blkio_device_usage_total,"[1650030636.301, '4096']","[1650030666.301, '4096']","[1650030696.301, '4096']","[1650030726.301, '4096']","[1650030756.301, '4096']","[1650030786.301, '4096']","[1650030816.301, '4096']","[1650030846.301, '4096']","[1650030876.301, '4096']","[1650030906.301, '4096']","[1650030936.301, '4096']","[1650030966.301, '4096']","[1650030996.301, '4096']","[1650031026.301, '4096']",/dev/sda,https-metrics,/kubepods/burstable/pod0b10b410-d8ae-4095-b729-572899363744,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Read,prometheus-service-prometheus-0,kubelet
container_blkio_device_usage_total,"[1650030636.301, '4096']","[1650030666.301, '4096']","[1650030696.301, '4096']","[1650030726.301, '4096']","[1650030756.301, '4096']","[1650030786.301, '4096']","[1650030816.301, '4096']","[1650030846.301, '4096']","[1650030876.301, '4096']","[1650030906.301, '4096']","[1650030936.301, '4096']","[1650030966.301, '4096']","[1650030996.301, '4096']","[1650031026.301, '4096']",/dev/sda,https-metrics,/kubepods/burstable/pod0b10b410-d8ae-4095-b729-572899363744,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Sync,prometheus-service-prometheus-0,kubelet
container_blkio_device_usage_total,"[1650030636.301, '8192']","[1650030666.301, '8192']","[1650030696.301, '8192']","[1650030726.301, '8192']","[1650030756.301, '8192']","[1650030786.301, '8192']","[1650030816.301, '12288']","[1650030846.301, '12288']","[1650030876.301, '12288']","[1650030906.301, '12288']","[1650030936.301, '12288']","[1650030966.301, '12288']","[1650030996.301, '16384']","[1650031026.301, '16384']",/dev/sda,https-metrics,/kubepods/burstable/pod0b10b410-d8ae-4095-b729-572899363744,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Total,prometheus-service-prometheus-0,kubelet
container_blkio_device_usage_total,"[1650030636.301, '4096']","[1650030666.301, '4096']","[1650030696.301, '4096']","[1650030726.301, '4096']","[1650030756.301, '4096']","[1650030786.301, '4096']","[1650030816.301, '8192']","[1650030846.301, '8192']","[1650030876.301, '8192']","[1650030906.301, '8192']","[1650030936.301, '8192']","[1650030966.301, '8192']","[1650030996.301, '12288']","[1650031026.301, '12288']",/dev/sda,https-metrics,/kubepods/burstable/pod0b10b410-d8ae-4095-b729-572899363744,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Write,prometheus-service-prometheus-0,kubelet
container_blkio_device_usage_total,"[1650030636.301, '159744']","[1650030666.301, '159744']","[1650030696.301, '159744']","[1650030726.301, '212992']","[1650030756.301, '212992']","[1650030786.301, '266240']","[1650030816.301, '266240']","[1650030846.301, '319488']","[1650030876.301, '319488']","[1650030906.301, '372736']","[1650030936.301, '372736']","[1650030966.301, '425984']","[1650030996.301, '425984']","[1650031026.301, '425984']",/dev/sda,https-metrics,/kubepods/burstable/pod38ef93f4-f00f-4482-ab0c-87c456906afb,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Async,prometheus-k8s-1,kubelet
container_blkio_device_usage_total,"[1650030636.301, '0']","[1650030666.301, '0']","[1650030696.301, '0']","[1650030726.301, '0']","[1650030756.301, '0']","[1650030786.301, '0']","[1650030816.301, '0']","[1650030846.301, '0']","[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",/dev/sda,https-metrics,/kubepods/burstable/pod38ef93f4-f00f-4482-ab0c-87c456906afb,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Discard,prometheus-k8s-1,kubelet
container_blkio_device_usage_total,"[1650030636.301, '53248']","[1650030666.301, '53248']","[1650030696.301, '53248']","[1650030726.301, '53248']","[1650030756.301, '53248']","[1650030786.301, '53248']","[1650030816.301, '53248']","[1650030846.301, '53248']","[1650030876.301, '53248']","[1650030906.301, '53248']","[1650030936.301, '53248']","[1650030966.301, '53248']","[1650030996.301, '53248']","[1650031026.301, '53248']",/dev/sda,https-metrics,/kubepods/burstable/pod38ef93f4-f00f-4482-ab0c-87c456906afb,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Read,prometheus-k8s-1,kubelet
container_blkio_device_usage_total,"[1650030636.301, '53248']","[1650030666.301, '53248']","[1650030696.301, '53248']","[1650030726.301, '53248']","[1650030756.301, '53248']","[1650030786.301, '53248']","[1650030816.301, '53248']","[1650030846.301, '53248']","[1650030876.301, '53248']","[1650030906.301, '53248']","[1650030936.301, '53248']","[1650030966.301, '53248']","[1650030996.301, '53248']","[1650031026.301, '53248']",/dev/sda,https-metrics,/kubepods/burstable/pod38ef93f4-f00f-4482-ab0c-87c456906afb,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Sync,prometheus-k8s-1,kubelet
container_blkio_device_usage_total,"[1650030636.301, '212992']","[1650030666.301, '212992']","[1650030696.301, '212992']","[1650030726.301, '266240']","[1650030756.301, '266240']","[1650030786.301, '319488']","[1650030816.301, '319488']","[1650030846.301, '372736']","[1650030876.301, '372736']","[1650030906.301, '425984']","[1650030936.301, '425984']","[1650030966.301, '479232']","[1650030996.301, '479232']","[1650031026.301, '479232']",/dev/sda,https-metrics,/kubepods/burstable/pod38ef93f4-f00f-4482-ab0c-87c456906afb,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Total,prometheus-k8s-1,kubelet
container_blkio_device_usage_total,"[1650030636.301, '159744']","[1650030666.301, '159744']","[1650030696.301, '159744']","[1650030726.301, '212992']","[1650030756.301, '212992']","[1650030786.301, '266240']","[1650030816.301, '266240']","[1650030846.301, '319488']","[1650030876.301, '319488']","[1650030906.301, '372736']","[1650030936.301, '372736']","[1650030966.301, '425984']","[1650030996.301, '425984']","[1650031026.301, '425984']",/dev/sda,https-metrics,/kubepods/burstable/pod38ef93f4-f00f-4482-ab0c-87c456906afb,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Write,prometheus-k8s-1,kubelet
container_blkio_device_usage_total,"[1650030636.301, '0']","[1650030666.301, '0']","[1650030696.301, '0']","[1650030726.301, '0']","[1650030756.301, '0']","[1650030786.301, '0']","[1650030816.301, '0']","[1650030846.301, '0']","[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",/dev/sda,https-metrics,/kubepods/burstable/pod6bb10893-36db-4e95-a612-ebacfa77cd47,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Async,grafana-7476b4c65b-sdsfp,kubelet
container_blkio_device_usage_total,"[1650030636.301, '0']","[1650030666.301, '0']","[1650030696.301, '0']","[1650030726.301, '0']","[1650030756.301, '0']","[1650030786.301, '0']","[1650030816.301, '0']","[1650030846.301, '0']","[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",/dev/sda,https-metrics,/kubepods/burstable/pod6bb10893-36db-4e95-a612-ebacfa77cd47,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Discard,grafana-7476b4c65b-sdsfp,kubelet
container_blkio_device_usage_total,"[1650030636.301, '0']","[1650030666.301, '0']","[1650030696.301, '0']","[1650030726.301, '0']","[1650030756.301, '0']","[1650030786.301, '0']","[1650030816.301, '0']","[1650030846.301, '0']","[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",/dev/sda,https-metrics,/kubepods/burstable/pod6bb10893-36db-4e95-a612-ebacfa77cd47,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Read,grafana-7476b4c65b-sdsfp,kubelet
container_blkio_device_usage_total,"[1650030636.301, '17661952']","[1650030666.301, '17661952']","[1650030696.301, '17661952']","[1650030726.301, '17661952']","[1650030756.301, '17661952']","[1650030786.301, '17661952']","[1650030816.301, '17661952']","[1650030846.301, '17661952']","[1650030876.301, '17661952']","[1650030906.301, '17661952']","[1650030936.301, '17661952']","[1650030966.301, '17661952']","[1650030996.301, '17661952']","[1650031026.301, '17661952']",/dev/sda,https-metrics,/kubepods/burstable/pod6bb10893-36db-4e95-a612-ebacfa77cd47,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Sync,grafana-7476b4c65b-sdsfp,kubelet
container_blkio_device_usage_total,"[1650030636.301, '17661952']","[1650030666.301, '17661952']","[1650030696.301, '17661952']","[1650030726.301, '17661952']","[1650030756.301, '17661952']","[1650030786.301, '17661952']","[1650030816.301, '17661952']","[1650030846.301, '17661952']","[1650030876.301, '17661952']","[1650030906.301, '17661952']","[1650030936.301, '17661952']","[1650030966.301, '17661952']","[1650030996.301, '17661952']","[1650031026.301, '17661952']",/dev/sda,https-metrics,/kubepods/burstable/pod6bb10893-36db-4e95-a612-ebacfa77cd47,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Total,grafana-7476b4c65b-sdsfp,kubelet
container_blkio_device_usage_total,"[1650030636.301, '17661952']","[1650030666.301, '17661952']","[1650030696.301, '17661952']","[1650030726.301, '17661952']","[1650030756.301, '17661952']","[1650030786.301, '17661952']","[1650030816.301, '17661952']","[1650030846.301, '17661952']","[1650030876.301, '17661952']","[1650030906.301, '17661952']","[1650030936.301, '17661952']","[1650030966.301, '17661952']","[1650030996.301, '17661952']","[1650031026.301, '17661952']",/dev/sda,https-metrics,/kubepods/burstable/pod6bb10893-36db-4e95-a612-ebacfa77cd47,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Write,grafana-7476b4c65b-sdsfp,kubelet
container_blkio_device_usage_total,"[1650030636.301, '0']","[1650030666.301, '0']","[1650030696.301, '0']","[1650030726.301, '0']","[1650030756.301, '0']","[1650030786.301, '0']","[1650030816.301, '0']","[1650030846.301, '0']","[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",/dev/sda,https-metrics,/kubepods/burstable/pod7473139a-a0d0-4a3a-b7b2-7b66c58ce7a9,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,kube-system,fv-az241-934,Async,coredns-574bcc6c46-5zt9k,kubelet
container_blkio_device_usage_total,"[1650030636.301, '0']","[1650030666.301, '0']","[1650030696.301, '0']","[1650030726.301, '0']","[1650030756.301, '0']","[1650030786.301, '0']","[1650030816.301, '0']","[1650030846.301, '0']","[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",/dev/sda,https-metrics,/kubepods/burstable/pod7473139a-a0d0-4a3a-b7b2-7b66c58ce7a9,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,kube-system,fv-az241-934,Discard,coredns-574bcc6c46-5zt9k,kubelet
container_blkio_device_usage_total,"[1650030636.301, '5607424']","[1650030666.301, '6529024']","[1650030696.301, '6705152']","[1650030726.301, '6905856']","[1650030756.301, '7127040']","[1650030786.301, '7147520']","[1650030816.301, '7196672']","[1650030846.301, '7495680']","[1650030876.301, '7495680']","[1650030906.301, '7540736']","[1650030936.301, '7540736']","[1650030966.301, '7540736']","[1650030996.301, '7626752']","[1650031026.301, '7819264']",/dev/sda,https-metrics,/kubepods/burstable/pod7473139a-a0d0-4a3a-b7b2-7b66c58ce7a9,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,kube-system,fv-az241-934,Read,coredns-574bcc6c46-5zt9k,kubelet
container_blkio_device_usage_total,"[1650030636.301, '5607424']","[1650030666.301, '6529024']","[1650030696.301, '6705152']","[1650030726.301, '6905856']","[1650030756.301, '7127040']","[1650030786.301, '7147520']","[1650030816.301, '7196672']","[1650030846.301, '7495680']","[1650030876.301, '7495680']","[1650030906.301, '7540736']","[1650030936.301, '7540736']","[1650030966.301, '7540736']","[1650030996.301, '7626752']","[1650031026.301, '7819264']",/dev/sda,https-metrics,/kubepods/burstable/pod7473139a-a0d0-4a3a-b7b2-7b66c58ce7a9,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,kube-system,fv-az241-934,Sync,coredns-574bcc6c46-5zt9k,kubelet
container_blkio_device_usage_total,"[1650030636.301, '5607424']","[1650030666.301, '6529024']","[1650030696.301, '6705152']","[1650030726.301, '6905856']","[1650030756.301, '7127040']","[1650030786.301, '7147520']","[1650030816.301, '7196672']","[1650030846.301, '7495680']","[1650030876.301, '7495680']","[1650030906.301, '7540736']","[1650030936.301, '7540736']","[1650030966.301, '7540736']","[1650030996.301, '7626752']","[1650031026.301, '7819264']",/dev/sda,https-metrics,/kubepods/burstable/pod7473139a-a0d0-4a3a-b7b2-7b66c58ce7a9,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,kube-system,fv-az241-934,Total,coredns-574bcc6c46-5zt9k,kubelet
container_blkio_device_usage_total,"[1650030636.301, '0']","[1650030666.301, '0']","[1650030696.301, '0']","[1650030726.301, '0']","[1650030756.301, '0']","[1650030786.301, '0']","[1650030816.301, '0']","[1650030846.301, '0']","[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",/dev/sda,https-metrics,/kubepods/burstable/pod7473139a-a0d0-4a3a-b7b2-7b66c58ce7a9,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,kube-system,fv-az241-934,Write,coredns-574bcc6c46-5zt9k,kubelet
container_blkio_device_usage_total,"[1650030636.301, '4096']","[1650030666.301, '4096']","[1650030696.301, '4096']","[1650030726.301, '4096']","[1650030756.301, '4096']","[1650030786.301, '4096']","[1650030816.301, '8192']","[1650030846.301, '8192']","[1650030876.301, '8192']","[1650030906.301, '8192']","[1650030936.301, '8192']","[1650030966.301, '8192']","[1650030996.301, '12288']","[1650031026.301, '12288']",/dev/sda,https-metrics,/kubepods/burstable/pod927bc9cf-06b0-40d8-8e1f-40596adacb30,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Async,prometheus-service-prometheus-1,kubelet
container_blkio_device_usage_total,"[1650030636.301, '0']","[1650030666.301, '0']","[1650030696.301, '0']","[1650030726.301, '0']","[1650030756.301, '0']","[1650030786.301, '0']","[1650030816.301, '0']","[1650030846.301, '0']","[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",/dev/sda,https-metrics,/kubepods/burstable/pod927bc9cf-06b0-40d8-8e1f-40596adacb30,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Discard,prometheus-service-prometheus-1,kubelet
container_blkio_device_usage_total,"[1650030636.301, '4096']","[1650030666.301, '4096']","[1650030696.301, '4096']","[1650030726.301, '4096']","[1650030756.301, '4096']","[1650030786.301, '4096']","[1650030816.301, '4096']","[1650030846.301, '4096']","[1650030876.301, '4096']","[1650030906.301, '4096']","[1650030936.301, '4096']","[1650030966.301, '4096']","[1650030996.301, '4096']","[1650031026.301, '4096']",/dev/sda,https-metrics,/kubepods/burstable/pod927bc9cf-06b0-40d8-8e1f-40596adacb30,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Read,prometheus-service-prometheus-1,kubelet
container_blkio_device_usage_total,"[1650030636.301, '4096']","[1650030666.301, '4096']","[1650030696.301, '4096']","[1650030726.301, '4096']","[1650030756.301, '4096']","[1650030786.301, '4096']","[1650030816.301, '4096']","[1650030846.301, '4096']","[1650030876.301, '4096']","[1650030906.301, '4096']","[1650030936.301, '4096']","[1650030966.301, '4096']","[1650030996.301, '4096']","[1650031026.301, '4096']",/dev/sda,https-metrics,/kubepods/burstable/pod927bc9cf-06b0-40d8-8e1f-40596adacb30,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Sync,prometheus-service-prometheus-1,kubelet
container_blkio_device_usage_total,"[1650030636.301, '8192']","[1650030666.301, '8192']","[1650030696.301, '8192']","[1650030726.301, '8192']","[1650030756.301, '8192']","[1650030786.301, '8192']","[1650030816.301, '12288']","[1650030846.301, '12288']","[1650030876.301, '12288']","[1650030906.301, '12288']","[1650030936.301, '12288']","[1650030966.301, '12288']","[1650030996.301, '16384']","[1650031026.301, '16384']",/dev/sda,https-metrics,/kubepods/burstable/pod927bc9cf-06b0-40d8-8e1f-40596adacb30,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Total,prometheus-service-prometheus-1,kubelet
container_blkio_device_usage_total,"[1650030636.301, '4096']","[1650030666.301, '4096']","[1650030696.301, '4096']","[1650030726.301, '4096']","[1650030756.301, '4096']","[1650030786.301, '4096']","[1650030816.301, '8192']","[1650030846.301, '8192']","[1650030876.301, '8192']","[1650030906.301, '8192']","[1650030936.301, '8192']","[1650030966.301, '8192']","[1650030996.301, '12288']","[1650031026.301, '12288']",/dev/sda,https-metrics,/kubepods/burstable/pod927bc9cf-06b0-40d8-8e1f-40596adacb30,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Write,prometheus-service-prometheus-1,kubelet
container_blkio_device_usage_total,"[1650030636.301, '159744']","[1650030666.301, '159744']","[1650030696.301, '159744']","[1650030726.301, '212992']","[1650030756.301, '212992']","[1650030786.301, '266240']","[1650030816.301, '266240']","[1650030846.301, '266240']","[1650030876.301, '266240']","[1650030906.301, '319488']","[1650030936.301, '319488']","[1650030966.301, '372736']","[1650030996.301, '372736']","[1650031026.301, '425984']",/dev/sda,https-metrics,/kubepods/burstable/pod94436539-7fbc-42e6-9377-d8ab997a2721,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Async,prometheus-k8s-0,kubelet
container_blkio_device_usage_total,"[1650030636.301, '0']","[1650030666.301, '0']","[1650030696.301, '0']","[1650030726.301, '0']","[1650030756.301, '0']","[1650030786.301, '0']","[1650030816.301, '0']","[1650030846.301, '0']","[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",/dev/sda,https-metrics,/kubepods/burstable/pod94436539-7fbc-42e6-9377-d8ab997a2721,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Discard,prometheus-k8s-0,kubelet
container_blkio_device_usage_total,"[1650030636.301, '53248']","[1650030666.301, '53248']","[1650030696.301, '53248']","[1650030726.301, '53248']","[1650030756.301, '53248']","[1650030786.301, '53248']","[1650030816.301, '53248']","[1650030846.301, '53248']","[1650030876.301, '53248']","[1650030906.301, '53248']","[1650030936.301, '53248']","[1650030966.301, '53248']","[1650030996.301, '53248']","[1650031026.301, '53248']",/dev/sda,https-metrics,/kubepods/burstable/pod94436539-7fbc-42e6-9377-d8ab997a2721,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Read,prometheus-k8s-0,kubelet
container_blkio_device_usage_total,"[1650030636.301, '53248']","[1650030666.301, '53248']","[1650030696.301, '53248']","[1650030726.301, '53248']","[1650030756.301, '53248']","[1650030786.301, '53248']","[1650030816.301, '53248']","[1650030846.301, '53248']","[1650030876.301, '53248']","[1650030906.301, '53248']","[1650030936.301, '53248']","[1650030966.301, '53248']","[1650030996.301, '53248']","[1650031026.301, '53248']",/dev/sda,https-metrics,/kubepods/burstable/pod94436539-7fbc-42e6-9377-d8ab997a2721,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Sync,prometheus-k8s-0,kubelet
container_blkio_device_usage_total,"[1650030636.301, '212992']","[1650030666.301, '212992']","[1650030696.301, '212992']","[1650030726.301, '266240']","[1650030756.301, '266240']","[1650030786.301, '319488']","[1650030816.301, '319488']","[1650030846.301, '319488']","[1650030876.301, '319488']","[1650030906.301, '372736']","[1650030936.301, '372736']","[1650030966.301, '425984']","[1650030996.301, '425984']","[1650031026.301, '479232']",/dev/sda,https-metrics,/kubepods/burstable/pod94436539-7fbc-42e6-9377-d8ab997a2721,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Total,prometheus-k8s-0,kubelet
container_blkio_device_usage_total,"[1650030636.301, '159744']","[1650030666.301, '159744']","[1650030696.301, '159744']","[1650030726.301, '212992']","[1650030756.301, '212992']","[1650030786.301, '266240']","[1650030816.301, '266240']","[1650030846.301, '266240']","[1650030876.301, '266240']","[1650030906.301, '319488']","[1650030936.301, '319488']","[1650030966.301, '372736']","[1650030996.301, '372736']","[1650031026.301, '425984']",/dev/sda,https-metrics,/kubepods/burstable/pod94436539-7fbc-42e6-9377-d8ab997a2721,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Write,prometheus-k8s-0,kubelet
container_blkio_device_usage_total,"[1650030666.301, '0']","[1650030696.301, '0']","[1650030726.301, '0']","[1650030756.301, '0']","[1650030786.301, '0']","[1650030816.301, '0']","[1650030846.301, '0']","[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",/dev/sda,https-metrics,/kubepods/burstable/pod9ecb2b2b-8730-4a58-ab6a-4748a28c9664,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Async,node-exporter-rjz4n,kubelet
container_blkio_device_usage_total,"[1650030666.301, '0']","[1650030696.301, '0']","[1650030726.301, '0']","[1650030756.301, '0']","[1650030786.301, '0']","[1650030816.301, '0']","[1650030846.301, '0']","[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",/dev/sda,https-metrics,/kubepods/burstable/pod9ecb2b2b-8730-4a58-ab6a-4748a28c9664,,10.1.0.135:10250,kubelet,8,/metrics/cadvisor,0,,monitoring,fv-az241-934,Discard,node-exporter-rjz4n,kubelet
